event_timestamp_utc,amount_paise,amount_log1p,payment_method,is_international,card_network,card_type,issuer,card_sub_type,payment_hour_utc,payment_day_of_week,transactions_last_10min,transactions_last_1hr,failed_attempts_last_10min,failed_attempts_last_1hr,amount_vs_merchant_avg,amount_vs_merchant_max,new_device,new_ip,velocity_score,merchant_account_age_days,merchant_transactions_prior,is_night_utc,outcome
2026-05-08T05:28:32+00:00,1740,7.462215,card,0,rupay,prepaid,hdfc,consumer,5,4,0,0,0,0,0.257827,0.032284,0,0,0.0,1192,59,0,0
2026-05-08T05:29:37+00:00,5862,8.676417,card,0,rupay,credit,icici,consumer,5,4,0,0,0,0,1.157169,0.170476,0,0,0.0,644,44,0,0
2026-05-08T05:31:50+00:00,9249,9.132379,upi,0,unknown,unknown,unknown,unknown,5,4,0,0,0,0,1.12953,0.033621,0,0,0.0,1093,545,0,0
2026-05-08T05:33:12+00:00,1249,7.130899,card,0,mastercard,debit,sbi,business,5,4,0,0,0,0,0.229788,0.01835,0,0,0.0,375,139,0,0
2026-05-08T05:33:52+00:00,3371,8.123261,upi,0,unknown,unknown,unknown,unknown,5,4,0,0,0,0,0.564007,0.065781,0,0,0.0,320,62,0,0
2026-05-08T05:42:18+00:00,13435,9.505693,upi,0,unknown,unknown,unknown,unknown,5,4,0,0,0,0,2.4062,0.334387,0,0,0.0,1116,98,0,0
2026-05-08T05:43:42+00:00,1891,7.54539,upi,0,unknown,unknown,unknown,unknown,5,4,0,0,0,0,0.241004,0.044359,0,0,0.0,277,50,0,0
2026-05-08T05:50:47+00:00,616,6.424869,card,0,rupay,credit,icici,consumer,5,4,0,0,0,0,0.089647,0.011167,0,0,0.0,179,108,0,0
2026-05-08T05:52:47+00:00,7839,8.966994,upi,0,unknown,unknown,unknown,unknown,5,4,0,0,0,0,1.481525,0.111643,0,0,0.0,185,56,0,0
2026-05-08T05:54:54+00:00,1502,7.315218,upi,0,unknown,unknown,unknown,unknown,5,4,0,0,0,0,0.193831,0.006827,0,0,0.0,1129,798,0,0
2026-05-08T05:58:43+00:00,1459,7.286192,upi,0,unknown,unknown,unknown,unknown,5,4,0,0,0,0,0.282257,0.049937,0,0,0.0,668,40,0,0
2026-05-08T06:00:54+00:00,2095,7.647786,card,1,visa,prepaid,sbi,consumer,6,4,0,0,0,0,0.314552,0.028032,0,0,0.0,1166,313,0,0
2026-05-08T06:02:07+00:00,51525,10.849842,netbanking,0,unknown,unknown,unknown,unknown,6,4,0,0,0,0,6.643079,0.319143,0,0,0.0,1106,540,0,0
2026-05-08T06:02:53+00:00,12381,9.423999,emi,0,unknown,unknown,unknown,unknown,6,4,0,0,0,0,2.103915,0.371545,1,0,7.0,576,112,0,1
2026-05-08T06:05:24+00:00,4701,8.455743,upi,0,unknown,unknown,unknown,unknown,6,4,0,0,0,0,0.614033,0.01173,0,0,0.0,1187,3488,0,0
2026-05-08T06:24:08+00:00,17908,9.793059,emi,0,unknown,unknown,unknown,unknown,6,4,0,0,0,0,2.056967,0.121136,0,0,0.0,248,266,0,0
2026-05-08T06:27:52+00:00,24383,10.101682,upi,0,unknown,unknown,unknown,unknown,6,4,0,0,0,0,3.569666,0.499498,0,0,0.0,219,229,0,0
2026-05-08T06:30:04+00:00,4279,8.361708,upi,0,unknown,unknown,unknown,unknown,6,4,0,0,0,0,0.509529,0.023259,0,0,0.0,983,236,0,0
2026-05-08T06:32:43+00:00,6575,8.791182,upi,0,unknown,unknown,unknown,unknown,6,4,0,0,0,0,0.922895,0.093261,0,0,0.0,1102,348,0,0
2026-05-08T06:35:14+00:00,5603,8.631236,upi,0,unknown,unknown,unknown,unknown,6,4,0,0,0,0,0.769168,0.054572,0,0,0.0,1199,177,0,0
2026-05-08T06:38:25+00:00,5334,8.582044,card,0,amex,credit,yes_bank,consumer,6,4,0,0,0,0,0.735784,0.092107,0,0,0.0,1155,53,0,0
2026-05-08T06:41:30+00:00,1937,7.569412,card,1,mastercard,credit,rbl,consumer,6,4,0,0,0,0,0.267712,0.014053,0,0,0.0,1125,397,0,0
2026-05-08T06:43:52+00:00,16574,9.715651,card,0,visa,debit,indusind,consumer,6,4,0,0,0,0,2.25918,0.090541,0,0,0.0,427,449,0,0
2026-05-08T06:44:12+00:00,3036,8.018625,netbanking,0,unknown,unknown,unknown,unknown,6,4,0,1,0,0,0.594335,0.103912,0,0,2.2,668,41,0,0
2026-05-08T06:44:13+00:00,1046,6.953684,upi,0,unknown,unknown,unknown,unknown,6,4,0,0,0,0,0.179417,0.02093,0,0,0.0,479,88,0,0
2026-05-08T06:44:33+00:00,3687,8.21284,card,0,mastercard,debit,sbi,consumer,6,4,0,0,0,0,0.585097,0.061869,0,0,0.0,832,71,0,0
2026-05-08T06:45:05+00:00,6873,8.835501,netbanking,0,unknown,unknown,unknown,unknown,6,4,0,1,0,0,0.897833,0.017149,0,0,2.2,1187,3489,0,0
2026-05-08T06:47:02+00:00,2444,7.8018,upi,1,unknown,unknown,unknown,unknown,6,4,0,0,0,0,0.427573,0.06028,0,0,0.0,840,68,0,0
2026-05-08T06:47:40+00:00,7176,8.878637,netbanking,0,unknown,unknown,unknown,unknown,6,4,0,1,0,0,1.007464,0.101786,0,0,2.2,1102,349,0,0
2026-05-08T06:48:35+00:00,19041,9.854402,upi,0,unknown,unknown,unknown,unknown,6,4,1,2,0,0,3.752064,0.65171,0,0,11.4,668,42,0,0
2026-05-08T06:53:08+00:00,1538,7.338888,wallet,0,unknown,unknown,unknown,unknown,6,4,0,0,0,0,0.288866,0.021904,0,0,0.0,185,57,0,0
2026-05-08T06:53:54+00:00,1086,6.991177,upi,0,unknown,unknown,unknown,unknown,6,4,0,0,0,0,0.141454,0.004935,0,0,0.0,557,972,0,0
2026-05-08T06:59:14+00:00,5476,8.608313,netbanking,0,unknown,unknown,unknown,unknown,6,4,0,0,0,0,0.824253,0.119454,1,0,7.0,307,128,0,0
2026-05-08T06:59:49+00:00,10478,9.257129,pay_later,0,unknown,unknown,unknown,unknown,6,4,0,0,0,0,1.410194,0.074759,0,0,0.0,1104,85,0,0
2026-05-08T07:01:55+00:00,336,5.820083,netbanking,0,unknown,unknown,unknown,unknown,7,4,0,0,0,0,0.043983,0.004919,0,0,0.0,1109,94,0,0
2026-05-08T07:03:54+00:00,2781,7.930925,card,0,mastercard,debit,yes_bank,consumer,7,4,0,0,0,0,0.440225,0.056174,0,0,0.0,449,111,0,0
2026-05-08T07:04:15+00:00,9111,9.117348,upi,0,unknown,unknown,unknown,unknown,7,4,0,0,0,0,1.585429,0.100875,0,0,0.0,254,118,0,0
2026-05-08T07:06:18+00:00,13624,9.519662,upi,0,unknown,unknown,unknown,unknown,7,4,0,1,0,0,1.77978,0.033994,0,1,10.2,1187,3490,0,0
2026-05-08T07:07:15+00:00,8821,9.085004,card,1,rupay,credit,rbl,consumer,7,4,0,0,0,0,1.217972,0.066791,0,0,0.0,785,1133,0,0
2026-05-08T07:07:16+00:00,9131,9.11954,upi,0,unknown,unknown,unknown,unknown,7,4,0,0,0,0,1.191372,0.06253,0,0,0.0,869,221,0,0
2026-05-08T07:08:22+00:00,4475,8.406485,upi,0,unknown,unknown,unknown,unknown,7,4,0,0,0,0,0.712606,0.059055,0,0,0.0,245,109,0,0
2026-05-08T07:10:06+00:00,11425,9.343647,card,0,mastercard,credit,yes_bank,consumer,7,4,0,0,0,0,1.588398,0.132687,0,1,8.0,1137,199,0,0
2026-05-08T07:13:52+00:00,4805,8.47762,upi,0,unknown,unknown,unknown,unknown,7,4,0,0,0,0,0.548292,0.023672,0,0,0.0,912,162,0,0
2026-05-08T07:14:57+00:00,1829,7.512071,card,0,rupay,credit,hdfc,consumer,7,4,0,0,0,0,0.347164,0.087286,0,0,0.0,671,56,0,0
2026-05-08T07:15:05+00:00,7902,8.974998,card,0,visa,credit,yes_bank,consumer,7,4,1,2,0,0,1.032054,0.019716,0,0,11.4,1187,3491,0,0
2026-05-08T07:22:14+00:00,2590,7.859799,card,0,rupay,credit,icici,consumer,7,4,0,0,0,0,0.327447,0.040874,0,1,8.0,919,47,0,0
2026-05-08T07:22:27+00:00,26795,10.196008,card,0,visa,debit,hdfc,consumer,7,4,0,0,0,0,3.916811,0.345644,0,0,0.0,722,586,0,0
2026-05-08T07:22:39+00:00,9660,9.175852,netbanking,0,unknown,unknown,unknown,unknown,7,4,0,0,0,0,1.255483,0.063626,0,1,8.0,771,368,0,1
2026-05-08T07:23:00+00:00,4988,8.514991,card,0,mastercard,debit,sbi,consumer,7,4,0,0,0,0,0.68918,0.049804,0,0,0.0,904,129,0,0
2026-05-08T07:23:09+00:00,11645,9.362718,card,0,mastercard,debit,indusind,consumer,7,4,0,0,0,0,1.716965,0.222764,0,0,0.0,776,163,0,0
2026-05-08T07:24:15+00:00,1046,6.953684,upi,0,unknown,unknown,unknown,unknown,7,4,0,0,0,0,0.135654,0.009169,0,0,0.0,494,109,0,0
2026-05-08T07:26:12+00:00,639,6.461468,wallet,0,unknown,unknown,unknown,unknown,7,4,0,0,0,0,0.129978,0.015957,0,0,0.0,401,87,0,0
2026-05-08T07:41:38+00:00,493,6.202536,netbanking,0,unknown,unknown,unknown,unknown,7,4,0,0,0,0,0.066854,0.005877,0,0,0.0,195,151,0,0
2026-05-08T07:45:14+00:00,22711,10.030649,upi,0,unknown,unknown,unknown,unknown,7,4,0,0,0,0,3.205095,0.265716,0,0,0.0,428,674,0,0
2026-05-08T07:50:19+00:00,1834,7.5148,upi,0,unknown,unknown,unknown,unknown,7,4,0,0,0,0,0.316309,0.045115,0,0,0.0,648,164,0,0
2026-05-08T07:50:27+00:00,1214,7.102499,card,0,rupay,debit,sbi,consumer,7,4,0,0,0,0,0.218575,0.024264,0,0,0.0,164,169,0,0
2026-05-08T07:50:59+00:00,3371,8.123261,netbanking,0,unknown,unknown,unknown,unknown,7,4,0,0,0,0,0.528924,0.079143,0,1,8.0,928,61,0,1
2026-05-08T07:51:52+00:00,1087,6.992096,wallet,0,unknown,unknown,unknown,unknown,7,4,0,0,0,0,0.262222,0.040888,0,0,0.0,877,47,0,0
2026-05-08T07:53:09+00:00,3381,8.126223,card,0,rupay,debit,axis,consumer,7,4,0,0,0,0,0.488892,0.044281,0,0,0.0,1213,64,0,0
2026-05-08T08:00:50+00:00,21592,9.980124,card,0,mastercard,prepaid,yes_bank,consumer,8,4,0,0,0,0,3.128904,0.442323,0,0,0.0,219,230,0,0
2026-05-08T08:03:16+00:00,11761,9.372629,upi,0,unknown,unknown,unknown,unknown,8,4,0,0,0,0,3.042033,0.326577,0,0,0.0,328,47,0,0
2026-05-08T08:05:33+00:00,2073,7.637234,upi,0,unknown,unknown,unknown,unknown,8,4,0,1,0,0,0.291627,0.024254,0,0,2.2,428,675,0,0
2026-05-08T08:13:04+00:00,1412,7.25347,upi,0,unknown,unknown,unknown,unknown,8,4,0,0,0,0,0.197372,0.014868,0,0,0.0,175,322,0,0
2026-05-08T08:31:29+00:00,2056,7.629004,upi,0,unknown,unknown,unknown,unknown,8,4,0,0,0,0,0.263374,0.012476,0,0,0.0,443,90,0,0
2026-05-08T08:31:39+00:00,7186,8.880029,wallet,0,unknown,unknown,unknown,unknown,8,4,0,0,0,0,0.796007,0.113501,0,0,0.0,468,50,0,0
2026-05-08T08:32:20+00:00,5127,8.542471,card,0,rupay,debit,hdfc,consumer,8,4,0,0,0,0,0.703445,0.07812,0,0,0.0,160,60,0,0
2026-05-08T08:41:18+00:00,25253,10.13674,emi,0,unknown,unknown,unknown,unknown,8,4,0,0,0,0,3.501516,0.293281,1,0,7.0,1137,200,0,0
2026-05-08T08:42:59+00:00,4510,8.414274,upi,0,unknown,unknown,unknown,unknown,8,4,0,0,0,0,0.581715,0.040823,0,0,0.0,1197,434,0,0
2026-05-08T08:43:28+00:00,801,6.687109,card,0,rupay,credit,kotak_mahindra,consumer,8,4,0,0,0,0,0.1109,0.005811,0,0,0.0,1125,398,0,0
2026-05-08T08:43:52+00:00,2831,7.948738,upi,0,unknown,unknown,unknown,unknown,8,4,0,0,0,0,0.373856,0.035706,0,0,0.0,954,263,0,0
2026-05-08T08:48:00+00:00,23885,10.081048,upi,0,unknown,unknown,unknown,unknown,8,4,0,0,0,0,3.751968,0.209077,0,0,0.0,570,105,0,0
2026-05-08T08:49:49+00:00,34864,10.459239,upi,0,unknown,unknown,unknown,unknown,8,4,0,0,0,0,4.896411,0.382982,0,0,0.0,478,263,0,1
2026-05-08T08:52:39+00:00,116213,11.663189,card,0,mastercard,credit,sbi,business,8,4,0,0,0,0,17.982737,1.401372,1,0,7.0,577,104,0,1
2026-05-08T08:57:41+00:00,1295,7.167038,upi,0,unknown,unknown,unknown,unknown,8,4,0,0,0,0,0.158115,0.004707,0,0,0.0,1093,546,0,0
2026-05-08T08:57:41+00:00,452,6.115892,card,0,mastercard,credit,hdfc,consumer,8,4,0,0,0,0,0.065812,0.00329,1,0,7.0,727,200,0,0
2026-05-08T09:01:14+00:00,1604,7.380879,card,0,rupay,debit,icici,consumer,9,4,0,0,0,0,0.241327,0.021462,0,0,0.0,1166,314,0,0
2026-05-08T09:04:41+00:00,520,6.25575,upi,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,0.073003,0.007376,0,0,0.0,1102,350,0,0
2026-05-08T09:08:17+00:00,2127,7.662938,wallet,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,0.298235,0.022296,0,0,0.0,1015,348,0,0
2026-05-08T09:08:27+00:00,5895,8.682029,card,0,visa,credit,kotak_mahindra,consumer,9,4,0,0,0,0,1.047448,0.130919,0,0,0.0,755,62,0,0
2026-05-08T09:12:41+00:00,2071,7.63627,emi,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,0.358869,0.02293,0,0,0.0,254,119,0,0
2026-05-08T09:12:56+00:00,1651,7.409742,emi,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,0.216991,0.039302,0,0,0.0,419,89,0,0
2026-05-08T09:20:14+00:00,21351,9.968901,upi,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,3.193335,0.396144,0,0,0.0,1192,60,0,0
2026-05-08T09:21:54+00:00,4446,8.399985,upi,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,0.769645,0.109367,0,0,0.0,648,165,0,0
2026-05-08T09:22:30+00:00,5632,8.636397,upi,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,0.784673,0.08688,1,0,7.0,709,52,0,0
2026-05-08T09:22:59+00:00,1526,7.33106,netbanking,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,0.1918,0.015445,0,0,0.0,887,353,0,0
2026-05-08T09:24:04+00:00,2342,7.759187,upi,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,0.305878,0.005844,0,0,0.0,1187,3492,0,0
2026-05-08T09:25:03+00:00,39608,10.586812,card,0,mastercard,debit,icici,consumer,9,4,0,0,0,0,5.704772,0.512917,0,0,0.0,194,248,0,0
2026-05-08T09:28:55+00:00,1254,7.134891,netbanking,0,unknown,unknown,unknown,unknown,9,4,0,1,0,1,0.173732,0.013775,0,0,7.2,478,264,0,0
2026-05-08T09:32:28+00:00,2198,7.695758,card,0,visa,credit,sbi,consumer,9,4,0,0,0,0,0.288223,0.030119,0,0,0.0,980,82,0,0
2026-05-08T09:34:36+00:00,4510,8.414274,emi,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,0.685017,0.104519,0,0,0.0,586,84,0,0
2026-05-08T09:37:25+00:00,52136,10.86163,card,0,visa,debit,yes_bank,consumer,9,4,0,0,0,0,9.335119,1.205735,0,0,0.0,925,53,0,0
2026-05-08T09:40:36+00:00,4997,8.516793,wallet,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,0.729147,0.059123,0,1,8.0,906,47,0,0
2026-05-08T09:43:56+00:00,15494,9.648273,upi,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,2.103044,0.063037,0,0,0.0,1157,2183,0,0
2026-05-08T09:44:37+00:00,6605,8.795734,netbanking,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,1.022331,0.057011,0,0,0.0,406,121,0,0
2026-05-08T09:46:09+00:00,1158,7.055313,upi,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,0.160925,0.008336,0,0,0.0,766,100,0,0
2026-05-08T09:48:06+00:00,2389,7.779049,upi,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,0.327835,0.019419,0,0,0.0,677,178,0,0
2026-05-08T09:53:42+00:00,1059,6.966024,upi,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,0.265929,0.029406,0,0,0.0,328,48,0,0
2026-05-08T09:53:53+00:00,4672,8.449557,wallet,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,0.4722,0.021618,0,0,0.0,837,240,0,0
2026-05-08T09:59:59+00:00,2702,7.902118,upi,0,unknown,unknown,unknown,unknown,9,4,0,0,0,0,0.327617,0.008171,0,0,0.0,522,513,0,0
2026-05-08T10:01:16+00:00,5358,8.586533,card,0,mastercard,debit,yes_bank,consumer,10,4,0,0,0,0,0.698536,0.036692,0,0,0.0,869,222,0,0
2026-05-08T10:09:50+00:00,2925,7.981392,upi,0,unknown,unknown,unknown,unknown,10,4,0,0,0,0,0.414589,0.035126,0,0,0.0,676,60,0,0
2026-05-08T10:12:30+00:00,878,6.778785,emi,0,unknown,unknown,unknown,unknown,10,4,0,0,0,0,0.120379,0.010197,0,0,0.0,1137,201,0,0
2026-05-08T10:12:39+00:00,3843,8.254269,upi,0,unknown,unknown,unknown,unknown,10,4,0,0,0,0,0.552207,0.078726,0,0,0.0,219,231,0,0
2026-05-08T10:18:11+00:00,2963,7.994295,netbanking,0,unknown,unknown,unknown,unknown,10,4,0,0,0,0,0.436074,0.029663,0,0,0.0,1053,98,0,0
2026-05-08T10:24:02+00:00,14205,9.56142,card,0,mastercard,credit,indusind,consumer,10,4,0,0,0,0,1.936793,0.169337,0,0,0.0,195,152,0,0
2026-05-08T10:24:15+00:00,12330,9.419872,pay_later,0,unknown,unknown,unknown,unknown,10,4,0,0,0,0,2.139682,0.283103,0,0,0.0,484,84,0,0
2026-05-08T10:24:39+00:00,7824,8.965079,upi,0,unknown,unknown,unknown,unknown,10,4,0,0,0,0,1.123517,0.128597,0,0,0.0,989,125,0,0
2026-05-08T10:26:23+00:00,2186,7.690286,netbanking,0,unknown,unknown,unknown,unknown,10,4,0,0,0,0,0.365714,0.046008,0,0,0.0,1096,54,0,0
2026-05-08T10:31:12+00:00,12316,9.418736,upi,0,unknown,unknown,unknown,unknown,10,4,0,0,0,0,1.354244,0.065316,0,0,0.0,614,177,0,0
2026-05-08T10:37:54+00:00,2319,7.749322,card,0,mastercard,credit,sbi,consumer,10,4,0,0,0,0,0.301352,0.014918,0,0,0.0,1053,526,0,0
2026-05-08T10:40:31+00:00,226,5.42495,card,0,rupay,debit,indusind,consumer,10,4,0,0,0,0,0.031586,0.000893,0,0,0.0,702,881,0,0
2026-05-08T10:40:45+00:00,407,6.011267,card,0,mastercard,debit,sbi,consumer,10,4,0,0,0,0,0.057737,0.00462,0,0,0.0,457,111,0,0
2026-05-08T10:42:38+00:00,4621,8.438583,upi,0,unknown,unknown,unknown,unknown,10,4,0,0,0,0,0.568273,0.045328,1,0,7.0,653,111,0,0
2026-05-08T10:54:50+00:00,4253,8.355615,upi,0,unknown,unknown,unknown,unknown,10,4,0,0,0,0,0.621877,0.030957,0,0,0.0,727,201,0,0
2026-05-08T10:57:18+00:00,7935,8.979165,netbanking,0,unknown,unknown,unknown,unknown,10,4,0,0,0,0,1.076501,0.032283,0,0,0.0,1157,2184,0,0
2026-05-08T10:59:19+00:00,10827,9.289891,upi,0,unknown,unknown,unknown,unknown,10,4,0,0,0,0,1.575089,0.139664,0,1,8.0,722,587,0,0
2026-05-08T11:06:15+00:00,12263,9.414423,wallet,0,unknown,unknown,unknown,unknown,11,4,0,0,0,0,1.601931,0.030598,0,0,0.0,1187,3493,0,0
2026-05-08T11:08:02+00:00,3954,8.282736,netbanking,0,unknown,unknown,unknown,unknown,11,4,0,0,0,0,0.522741,0.028576,0,0,0.0,1163,76,0,0
2026-05-08T11:16:27+00:00,14121,9.555489,pay_later,0,unknown,unknown,unknown,unknown,11,4,0,0,0,0,1.884141,0.104345,1,1,15.0,1200,146,0,1
2026-05-08T11:26:36+00:00,2629,7.874739,pay_later,0,unknown,unknown,unknown,unknown,11,4,0,0,0,0,0.343233,0.023046,0,0,0.0,494,110,0,0
2026-05-08T11:30:00+00:00,8491,9.04688,upi,0,unknown,unknown,unknown,unknown,11,4,0,0,0,0,1.15925,0.075837,0,0,0.0,1051,90,0,0
2026-05-08T11:30:07+00:00,13613,9.518854,upi,0,unknown,unknown,unknown,unknown,11,4,0,0,0,0,1.906706,0.12404,0,1,8.0,215,444,0,0
2026-05-08T11:30:55+00:00,7584,8.933928,upi,0,unknown,unknown,unknown,unknown,11,4,0,0,0,0,1.054068,0.035492,0,0,0.0,957,180,0,0
2026-05-08T11:32:21+00:00,2926,7.981733,card,0,rupay,credit,rbl,business,11,4,0,0,0,0,0.474373,0.089675,0,0,0.0,1052,98,0,0
2026-05-08T11:39:36+00:00,4654,8.445697,upi,1,unknown,unknown,unknown,unknown,11,4,0,0,0,0,0.682736,0.075736,0,1,8.0,1058,131,0,0
2026-05-08T11:42:10+00:00,2684,7.895436,card,0,mastercard,prepaid,hdfc,consumer,11,4,0,0,0,0,0.353877,0.023201,0,0,0.0,621,66,0,0
2026-05-08T11:49:04+00:00,2277,7.731053,pay_later,0,unknown,unknown,unknown,unknown,11,4,0,0,0,0,0.313431,0.026444,0,0,0.0,1137,202,0,0
2026-05-08T11:51:11+00:00,36895,10.515858,upi,0,unknown,unknown,unknown,unknown,11,4,0,0,0,0,4.709472,0.228526,0,0,0.0,1106,541,0,0
2026-05-08T11:54:54+00:00,5082,8.533657,upi,0,unknown,unknown,unknown,unknown,11,4,0,0,0,0,0.77422,0.117775,0,0,0.0,586,85,0,0
2026-05-08T11:58:01+00:00,1339,7.200425,card,0,rupay,debit,sbi,consumer,11,4,0,0,0,0,0.174509,0.031839,0,0,0.0,883,60,0,0
2026-05-08T12:00:44+00:00,5838,8.672315,wallet,0,unknown,unknown,unknown,unknown,12,4,0,0,0,0,0.9539,0.09281,0,0,0.0,940,181,0,0
2026-05-08T12:06:17+00:00,3547,8.174139,card,1,mastercard,credit,hdfc,consumer,12,4,0,0,0,0,0.496648,0.086514,0,1,8.0,465,43,0,0
2026-05-08T12:08:06+00:00,9125,9.118883,card,0,visa,debit,rbl,consumer,12,4,0,0,0,0,1.242451,0.095925,0,0,0.0,331,73,0,0
2026-05-08T12:09:15+00:00,3344,8.115222,upi,0,unknown,unknown,unknown,unknown,12,4,0,0,0,0,0.436756,0.008344,0,0,0.0,1187,3494,0,0
2026-05-08T12:15:54+00:00,879,6.779922,card,0,mastercard,debit,rbl,consumer,12,4,0,0,0,0,0.190757,0.03739,0,0,0.0,964,54,0,0
2026-05-08T12:26:33+00:00,6119,8.719317,upi,0,unknown,unknown,unknown,unknown,12,4,0,0,0,0,0.912977,0.101301,0,0,0.0,552,172,0,0
2026-05-08T12:27:55+00:00,12289,9.416541,emi,0,unknown,unknown,unknown,unknown,12,4,0,0,0,0,1.837636,0.159726,0,0,0.0,573,132,0,0
2026-05-08T12:29:43+00:00,11939,9.387649,upi,0,unknown,unknown,unknown,unknown,12,4,0,0,0,0,1.310445,0.063317,0,0,0.0,614,178,0,0
2026-05-08T12:32:02+00:00,270,5.602119,card,0,visa,debit,sbi,consumer,12,4,0,0,0,0,0.036705,0.001475,0,0,0.0,427,450,0,0
2026-05-08T12:32:39+00:00,24197,10.094025,card,0,mastercard,debit,hdfc,consumer,12,4,0,0,0,0,3.481309,0.125613,0,0,0.0,398,262,0,0
2026-05-08T12:33:05+00:00,4910,8.499233,wallet,0,unknown,unknown,unknown,unknown,12,4,0,0,0,0,0.585784,0.026689,0,0,0.0,983,237,0,0
2026-05-08T12:35:31+00:00,4006,8.295798,card,0,rupay,debit,sbi,consumer,12,4,0,0,0,0,0.452793,0.016381,0,0,0.0,1135,128,0,0
2026-05-08T12:38:37+00:00,5163,8.549467,pay_later,0,unknown,unknown,unknown,unknown,12,4,0,0,0,0,1.001483,0.116644,0,0,0.0,459,87,0,0
2026-05-08T12:40:49+00:00,21155,9.959679,netbanking,0,unknown,unknown,unknown,unknown,12,4,0,0,0,0,2.959866,0.083559,0,0,0.0,702,882,0,0
2026-05-08T12:40:50+00:00,21173,9.960529,netbanking,0,unknown,unknown,unknown,unknown,12,4,0,1,0,0,2.765826,0.052829,0,0,2.2,1187,3495,0,0
2026-05-08T12:41:22+00:00,1316,7.183112,upi,0,unknown,unknown,unknown,unknown,12,4,0,0,0,0,0.179511,0.023383,0,0,0.0,1002,81,0,0
2026-05-08T12:43:06+00:00,21478,9.974831,card,0,visa,credit,axis,consumer,12,4,0,0,0,0,3.834025,0.35143,0,0,0.0,652,73,0,0
2026-05-08T12:43:27+00:00,263,5.575949,netbanking,0,unknown,unknown,unknown,unknown,12,4,0,0,0,0,0.042899,0.004403,0,0,0.0,473,194,0,0
2026-05-08T12:48:47+00:00,1762,7.474772,card,0,rupay,debit,rbl,consumer,12,4,1,2,0,0,0.230054,0.004396,0,0,11.4,1187,3496,0,0
2026-05-08T12:57:03+00:00,3548,8.174421,emi,0,unknown,unknown,unknown,unknown,12,4,0,0,0,0,0.77349,0.100436,0,0,0.0,1016,84,0,0
2026-05-08T13:00:52+00:00,3695,8.215006,card,0,mastercard,debit,rbl,consumer,13,4,0,0,0,0,0.425226,0.031968,0,0,0.0,253,59,0,0
2026-05-08T13:01:41+00:00,12122,9.40286,card,0,visa,debit,kotak_mahindra,consumer,13,4,0,0,0,0,1.604344,0.152888,0,0,0.0,954,264,0,0
2026-05-08T13:06:51+00:00,2093,7.646831,card,1,rupay,credit,yes_bank,consumer,13,4,0,0,0,0,0.350171,0.045264,0,1,8.0,212,148,0,0
2026-05-08T13:08:18+00:00,2028,7.615298,netbanking,0,unknown,unknown,unknown,unknown,13,4,0,0,0,0,0.2634,0.013358,0,0,0.0,771,369,0,0
2026-05-08T13:10:00+00:00,11851,9.380252,upi,0,unknown,unknown,unknown,unknown,13,4,0,0,0,0,1.681727,0.198999,0,0,0.0,1173,72,0,0
2026-05-08T13:12:49+00:00,6018,8.702676,upi,0,unknown,unknown,unknown,unknown,13,4,0,0,0,0,0.979988,0.184437,0,0,0.0,1052,99,0,0
2026-05-08T13:19:49+00:00,4858,8.488588,card,0,rupay,credit,indusind,consumer,13,4,0,0,0,0,0.729309,0.107723,0,0,0.0,260,235,0,0
2026-05-08T13:22:56+00:00,2772,7.927685,wallet,0,unknown,unknown,unknown,unknown,13,4,0,0,0,0,0.394507,0.021114,0,1,8.0,1189,417,0,0
2026-05-08T13:23:18+00:00,1658,7.41397,upi,0,unknown,unknown,unknown,unknown,13,4,0,0,0,0,0.237885,0.027251,0,1,8.0,989,126,0,0
2026-05-08T13:24:21+00:00,1652,7.410347,upi,0,unknown,unknown,unknown,unknown,13,4,0,0,0,0,0.231926,0.010994,0,0,0.0,1131,1655,0,0
2026-05-08T13:25:27+00:00,845,6.740519,netbanking,0,unknown,unknown,unknown,unknown,13,4,0,0,0,0,0.103854,0.010945,0,0,0.0,630,71,0,0
2026-05-08T13:30:13+00:00,4709,8.457443,emi,0,unknown,unknown,unknown,unknown,13,4,0,0,0,0,0.672312,0.05655,0,0,0.0,676,61,0,0
2026-05-08T13:32:18+00:00,13788,9.531626,upi,0,unknown,unknown,unknown,unknown,13,4,0,0,0,0,2.609213,0.385107,0,0,0.0,1212,88,0,0
